IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes,ImporteEnMXN,ClasificacionZona,RangoImporte,RendimientoPorZona,AñoCierre,MesCierre,ImporteAcumulado,CrecimientoRelativo
006UG000003WzgAYAS,0012M00002BOY7YQAX,0052M000008ag3jQAA,MXN,ZONA 5,267750,07/10/2024,0,267750,Periferica,Bajo,267750,2024,10,10885616,40.36123777
006UG000003ZGg5YAG,0012M00002BOY7YQAX,0052M000008ag3jQAA,MXN,ZONA 5,267750,07/10/2024,0,267750,Periferica,Bajo,267750,2024,10,11153366,41.37858684
006UG000006ZRl5YAG,0014100001uMq7VAAS,0058X00000GBaShQAL,MXN,ZONA 2,135000,07/10/2024,25,135000,Central,Bajo,5400,2024,10,12753878.6,17.89463496
006UG000008TgLsYAK,001UG00000AFNjKYAX,00541000002payeAAA,MXN,ZONA 3,145000,07/10/2024,0,145000,Periferica,Bajo,145000,2024,10,17738606,58.32644147
006UG000008U4BGYA0,0018X00003EybnOQAR,00541000007MjgdAAC,MXN,ZONA 3,476000,07/10/2024,25,476000,Periferica,Bajo,19040,2024,10,16167665,7.124454774
006UG000006SpddYAC,0014100001uMq7VAAS,0058X00000GBaShQAL,MXN,ZONA 2,17500,07/09/2024,1,17500,Central,Muy Bajo,17500,2024,9,12771378.6,17.92056089
006UG000006VmheYAC,0014100001uMqRlAAK,0058X00000GBaShQAL,MXN,ZONA 2,298000,07/09/2024,0,298000,Central,Bajo,298000,2024,9,13069378.6,18.36204237
006UG000007wqBvYAI,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,ZONA 5,50000,07/09/2024,400,50000,Periferica,Bajo,125,2024,9,9773000,15.28833333
006UG000008UBeAYAW,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,252000,07/09/2024,60,252000,Periferica,Bajo,4200,2024,9,3567640,65.06740741
006UG0000052fAfYAI,0013f000002GBnxAAG,00541000007Mjg2AAC,MXN,ZONA 2,1,07/08/2024,30,1,Central,Muy Bajo,0.033333333,2024,8,7527965,29.11186
006UG000008Ii4PYAS,0014100001uMqXQAA0,0053f000000mM3KAAU,MXN,ZONA 4,26363,07/08/2024,0,26363,Periferica,Muy Bajo,26363,2024,8,19420116,69.18473437
006UG000008RIFZYA4,0012M000021amd3QAA,0058X00000GnYdoQAF,MXN,ZONA 2,44400,07/08/2024,1,44400,Central,Muy Bajo,44400,2024,8,3080700,6.164418605
006UG000006FYyoYAG,0014100001uMqrAAAS,0058X00000F1ld7QAB,MXN,ZONA 3,339000,07/06/2024,0,339000,Periferica,Bajo,339000,2024,6,10198839,16.22776858
0068X00001IpdInQAJ,0014100001uMqXQAA0,0053f000000mM3KAAU,USD,ZONA 4,11594,07/05/2024,35,234198.8,Periferica,Bajo,6691.394286,2024,5,19654314.8,70.03113408
0068X00001KPpKfQAL,0014100001uMqXQAA0,0053f000000mM3KAAU,USD,ZONA 4,10857,07/05/2024,35,219311.4,Periferica,Bajo,6266.04,2024,5,19873626.2,70.82373039
0068X00001KRt9VQAT,0013f0000072KamAAE,0053f000000naCIAAY,MXN,ZONA 1,223200,07/05/2024,0,223200,Central,Bajo,223200,2024,5,38902230,71.04116667
0068X00001KwSMeQAN,0013f000009nDFzAAM,00541000007N8XPAA0,MXN,ZONA 5,98500,07/05/2024,8,98500,Periferica,Bajo,12312.5,2024,5,4038192,7.97376
0068X00001LrJ32QAF,0018X00003NuYZ5QAN,00541000002payqAAA,MXN,ZONA 3,250000,07/05/2024,0,250000,Periferica,Bajo,250000,2024,5,8318122,26.72707333
006UG000003PAKDYA4,0014100001vcN8pAAE,00541000007N8XPAA0,MXN,ZONA 5,1235000,07/05/2024,15,1235000,Periferica,Medio,82333.33333,2024,5,5273192,10.71820444
006UG000007MbXxYAK,0018X000038RIj2QAG,00541000007MjgQAAS,MXN,ZONA 3,595000,07/05/2024,26,595000,Periferica,Bajo,22884.61538,2024,5,5201150,12.002875
006UG000007nTGAYA2,0014100001uMqXQAA0,0053f000000mM3KAAU,USD,ZONA 4,9573,07/05/2024,35,193374.6,Periferica,Bajo,5524.988571,2024,5,20067000.8,71.52259053
006UG000007oppiYAA,0014100001uMsSbAAK,00541000007MjgXAAS,MXN,ZONA 3,81300,07/05/2024,17,81300,Periferica,Bajo,4782.352941,2024,5,13752488,9.301489139
006UG000007y69mYAA,0014100001uMsSYAA0,0053f000000mM3KAAU,MXN,ZONA 4,23800,07/05/2024,30,23800,Periferica,Muy Bajo,793.3333333,2024,5,20090800.8,71.60860426
006UG000008M2rNYAS,0018X000032UFspQAG,00541000007Mj4XAAS,MXN,ZONA 2,3005000,07/05/2024,60,3005000,Central,Medio,50083.33333,2024,5,13465500,7.985985986
006UG000006aBb0YAE,0014100001uMuEiAAK,00541000007MjgZAAS,MXN,ZONA 3,1955500,07/04/2024,60,1955500,Periferica,Medio,32591.66667,2024,4,10175500,55.8146287
006UG000006cwltYAA,0014100001uNFpfAAG,00541000007MjfrAAC,MXN,ZONA 2,164000,07/04/2024,0,164000,Central,Bajo,164000,2024,4,17598400,15.76038095
006UG000007WvNLYA0,0014100001uMsEBAA0,00541000007MjgXAAS,MXN,ZONA 3,470000,07/03/2024,0,470000,Periferica,Bajo,470000,2024,3,14222488,9.653549064
006UG000008JYXdYAO,0014100001uMqXgAAK,0053f000000DoGpAAK,MXN,ZONA 3,59700,07/03/2024,25,59700,Periferica,Bajo,2388,2024,3,9471385,30.57128333
006UG0000037MLRYA2,0014100001uMqXQAA0,0053f000000mM3KAAU,MXN,ZONA 4,125300,07/02/2024,0,125300,Periferica,Bajo,125300,2024,2,20216100.8,72.06144127
006UG000004oJ3ZYAU,0014100001velghAAA,00541000007MjiFAAS,MXN,ZONA 2,1324000,07/02/2024,0,1324000,Central,Medio,1324000,2024,2,13381314,81.6007037
006UG000005RS5OYAW,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,ZONA 3,75800,07/02/2024,17,75800,Periferica,Bajo,4458.823529,2024,2,14006484,24.23690811
006UG000007DhBBYA0,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,ZONA 5,40000,07/02/2024,50,40000,Periferica,Muy Bajo,800,2024,2,9813000,15.355
006UG000007vKNlYAM,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,127000,07/02/2024,0,127000,Periferica,Bajo,127000,2024,2,3694640,67.41925926
0068X00001GMrS6QAL,0014100001uMr4ZAAS,0053f000000lhfmAAA,MXN,ZONA 5,1170000,07/01/2024,25,1170000,Periferica,Medio,46800,2024,1,7740971,21.24416954
0068X00001LFuHKQA1,0013f00000AejxLAAR,0058X00000GNuKbQAL,MXN,ZONA 1,300000,07/01/2024,0,300000,Central,Bajo,300000,2024,1,4958040,18.6747619
006UG000003pZGZYA2,001UG000004OF6tYAG,0058X00000GNuKbQAL,MXN,ZONA 1,493020,07/01/2024,30,493020,Central,Bajo,16434,2024,1,5451060,20.63119048
006UG0000061AUvYAM,0018X000038OlMVQA0,00541000007MjgZAAS,MXN,ZONA 3,684000,07/01/2024,30,684000,Periferica,Bajo,22800,2024,1,10859500,59.63372418
006UG000006Stz0YAC,001UG000007f8onYAA,0058X00000GBaShQAL,MXN,ZONA 2,170050,07/01/2024,28,170050,Central,Bajo,6073.214286,2024,1,13239428.6,18.6139683
006UG000006VnIkYAK,0013f000009oJzkAAE,0058X00000GNuKbQAL,MXN,ZONA 1,39600,07/01/2024,0,39600,Central,Muy Bajo,39600,2024,1,5490660,20.78833333
006UG000006VnU2YAK,0013f000009oJzkAAE,0058X00000GNuKbQAL,MXN,ZONA 1,28800,07/01/2024,0,28800,Central,Muy Bajo,28800,2024,1,5519460,20.90261905
006UG000006VpdtYAC,0013f000009oJzkAAE,0058X00000GNuKbQAL,MXN,ZONA 1,1750140,07/01/2024,0,1750140,Central,Medio,1750140,2024,1,7269600,27.84761905
006UG0000073KRCYA2,0014100001uMqRDAA0,00541000007MjgZAAS,MXN,ZONA 3,387000,07/01/2024,25,387000,Periferica,Bajo,15480,2024,1,11246500,61.7945282
006UG000007RV3hYAG,0014100001uMq83AAC,00541000007MjgXAAS,MXN,ZONA 3,270000,07/01/2024,10,270000,Periferica,Bajo,27000,2024,1,14492488,9.855796255
006UG0000085Fg9YAE,0013f000009ovH0AAI,0053f000000nxsWAAQ,USD,ZONA 1,32000,07/01/2024,10,646400,Central,Bajo,64640,2024,1,37228942.2,4.801653096
006UG0000087zN8YAI,0014100001uMq6WAAS,00541000007MjftAAC,MXN,ZONA 2,74005,07/01/2024,0,74005,Central,Bajo,74005,2024,1,11537074,96.77181356
006UG000008DKfRYAW,0018X000032V38IQAS,0053f000000nxsgAAA,USD,ZONA 1,6700,07/01/2024,35,135340,Central,Bajo,3866.857143,2024,1,5050202,37.46307692
006UG000008H4CHYA0,001UG000009yUanYAE,0053f000000DoGpAAK,MXN,ZONA 3,464200,07/01/2024,25,464200,Periferica,Bajo,18568,2024,1,9935585,32.11861667
0068X00001GHFybQAH,0018X00003B3e9zQAB,0058X00000FQMA0QAP,USD,ZONA 1,22000,30/06/2024,25,444400,Central,Bajo,17776,2024,6,8333784,12.13896702
0068X00001HkrohQAB,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,ZONA 1,32000,30/06/2024,0,646400,Central,Bajo,646400,2024,6,8980184,13.1580753
0068X00001Ipfv6QAB,0018X00003HsICWQA3,00541000007Mjh2AAC,MXN,ZONA 1,71400,30/06/2024,0,71400,Central,Bajo,71400,2024,6,5214542.2,20.00452835
0068X00001IpfvpQAB,0013f000004ZXSCAA4,00541000007Mjh2AAC,MXN,ZONA 1,150000,30/06/2024,0,150000,Central,Bajo,150000,2024,6,5364542.2,20.60873849
0068X00001J8Qo6QAF,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,ZONA 1,50000,30/06/2024,20,1010000,Central,Medio,50500,2024,6,9990184,14.75043199
006UG000003GpuVYAS,0018X00003O61ydQAB,0058X00000FQMA0QAP,USD,ZONA 1,25000,30/06/2024,20,505000,Central,Bajo,25250,2024,6,10495184,15.54661033
006UG000003l549YAA,0013f000003TnJRAA0,0052M000008ag3jQAA,MXN,ZONA 5,263184,30/06/2024,0,263184,Periferica,Bajo,263184,2024,6,11416550,42.37858684
006UG000003lEVdYAM,0013f0000059OSpAAM,0052M000008ag3jQAA,MXN,ZONA 5,0,30/06/2024,0,0,Periferica,Muy Bajo,0,2024,6,11416550,42.37858684
006UG000003Qy8TYAS,0018X00003EyJmKQAV,0058X00000FQMA0QAP,USD,ZONA 1,6000,30/06/2024,25,121200,Central,Bajo,4848,2024,6,10616384,15.73769313
006UG000004nCovYAE,0018X00003BUWu7QAH,0058X00000FQMA0QAP,USD,ZONA 1,7400,30/06/2024,20,149480,Central,Bajo,7474,2024,6,10765864,15.97336192
006UG000004nL2bYAE,0018X000038NkCGQA0,0058X00000FQMA0QAP,USD,ZONA 1,6000,30/06/2024,20,121200,Central,Bajo,6060,2024,6,10887064,16.16444472
006UG0000068ABdYAM,0014100001uMu79AAC,0052M000008ag3jQAA,MXN,ZONA 5,987000,30/06/2024,30,987000,Periferica,Bajo,32900,2024,6,12403550,46.12881482
006UG0000073luQYAQ,001UG000008PXU5YAO,0058X00000GnYdoQAF,MXN,ZONA 2,0,30/06/2024,0,0,Central,Muy Bajo,0,2024,6,3080700,6.164418605
006UG0000077SbVYAU,001UG000008U2pQYAS,0058X00000GNuKbQAL,MXN,ZONA 1,720000,30/06/2024,25,720000,Central,Bajo,28800,2024,6,7989600,30.7047619
006UG00000872zmYAA,001UG000009EfNtYAK,0058X00000Gotl2QAB,USD,ZONA 1,0,30/06/2024,0,0,Central,Muy Bajo,0,2024,6,16875546,17.90097442
0068X00001MNNVYQA5,0014100001uMsEAAA0,00541000007Mjh2AAC,USD,ZONA 1,17500,29/06/2024,20,353500,Central,Bajo,17675,2024,6,5718042.2,22.03266038
0068X00001MOkLoQAL,0018X00003P6bTvQAJ,00541000007Mjh2AAC,USD,ZONA 1,10000,29/06/2024,0,202000,Central,Bajo,202000,2024,6,5920042.2,22.84633003
006UG000006mxLhYAI,001UG0000084gosYAA,0058X00000Gotl2QAB,USD,ZONA 1,50000,29/06/2024,0,1010000,Central,Medio,1010000,2024,6,17885546,19.03219614
006UG000007dPKKYA2,0014100001uMsE9AAK,00541000007MjfrAAC,MXN,ZONA 2,1400000,29/06/2024,0,1400000,Central,Medio,1400000,2024,6,18998400,17.09371429
006UG000007UcS1YAK,0014100001uMsDgAAK,00541000007MjhWAAS,MXN,ZONA 2,1500000,29/06/2024,0,1500000,Central,Medio,1500000,2024,6,19836900,21.16413408
006UG000007Wy9uYAC,0014100001l5QenAAE,0058X00000FQuLgQAL,MXN,ZONA 5,499700,29/06/2024,40,499700,Periferica,Bajo,12492.5,2024,6,12442070,179.5815675
006UG000007YwGsYAK,0014100001velZEAAY,0052M000008Jq5HQAS,MXN,ZONA 3,301176,29/06/2024,15,301176,Periferica,Bajo,20078.4,2024,6,7927176,2.01872658
006UG0000086aqcYAA,0012M00002AD20dQAD,00541000007MjhWAAS,MXN,ZONA 2,2079000,29/06/2024,148,2079000,Central,Medio,14047.2973,2024,6,21915900,23.48703911
0068X00001GNN6NQAX,0013f0000033oOfAAI,00541000007Mjh2AAC,USD,ZONA 1,4650,28/06/2024,25,93930,Central,Bajo,3757.2,2024,6,6013972.2,23.22468641
0068X00001MO6dXQAT,0014100001uMqtcAAC,0058X00000GIoK5QAL,MXN,ZONA 4,500000,28/06/2024,2000,500000,Periferica,Bajo,250,2024,6,23561132,18.63427667
006UG000003Ggb5YAC,0014100001uMqWvAAK,00541000007Mjh2AAC,USD,ZONA 1,50000,28/06/2024,0,1010000,Central,Medio,1010000,2024,6,7023972.2,27.29303467
006UG000003RMPJYA4,0013f000004ZBC5AAO,0053f000000FejbAAC,USD,ZONA 1,30000,28/06/2024,0,606000,Central,Bajo,606000,2024,6,16033628.8,0.889866667
006UG000004kwebYAA,0014100001uMrAsAAK,00541000007MjgwAAC,MXN,ZONA 5,867000,28/06/2024,105,867000,Periferica,Bajo,8257.142857,2024,6,10680000,16.8
006UG000004oFKwYAM,0013f000009ktSyAAI,00541000007MjiFAAS,MXN,ZONA 2,1350000,28/06/2024,0,1350000,Central,Medio,1350000,2024,6,14731314,89.93403704
006UG0000050lgoYAA,001UG000005ocSEYAY,0053f000000m1eKAAQ,MXN,ZONA 3,100000,28/06/2024,0,100000,Periferica,Bajo,100000,2024,6,14144300,13.18686058
006UG000005oa8fYAA,0014100001uMqdFAAS,00541000007MjgwAAC,MXN,ZONA 5,135000,28/06/2024,20,135000,Periferica,Bajo,6750,2024,6,10815000,17.025
006UG000005RQV0YAO,0018X00003Extx8QAB,0053f000000nxsbAAA,USD,ZONA 1,49700,28/06/2024,10,1003940,Central,Medio,100394,2024,6,6074140,2.579761905
006UG0000060LAjYAM,001UG0000073CwjYAE,0058X00000GnzGoQAJ,MXN,ZONA 5,1,28/06/2024,0,1,Periferica,Muy Bajo,1,2024,6,3923449,6.47323619
006UG0000064PfVYAU,001UG0000078f5UYAQ,0058X00000FQuLgQAL,MXN,ZONA 5,600000,28/06/2024,0,600000,Periferica,Bajo,600000,2024,6,13042070,188.2898403
006UG000006DaVHYA0,0012M00002BP3RPQA1,0053f000000nLxxAAE,MXN,ZONA 4,600000,28/06/2024,20,600000,Periferica,Bajo,30000,2024,6,11040000,78.42446043
006UG000006GGF3YAO,0014100001U6tJEAAZ,00541000007MjgQAAS,MXN,ZONA 3,960000,28/06/2024,100,960000,Periferica,Bajo,9600,2024,6,6161150,14.402875
006UG000006GVZ3YAO,0013f000009ovH0AAI,0053f000000nxsWAAQ,USD,ZONA 1,27000,28/06/2024,8,545400,Central,Bajo,68175,2024,6,37774342.2,4.88664669
006UG000006MMRRYA4,0014100001vcN9UAAU,0052M000008g7RkQAI,MXN,ZONA 4,236776,28/06/2024,0,236776,Periferica,Bajo,236776,2024,6,14529121,3.433868197
006UG0000079jY9YAI,0014100001uNFpfAAG,00541000007MjfrAAC,MXN,ZONA 2,1166000,28/06/2024,0,1166000,Central,Medio,1166000,2024,6,20164400,18.20419048
006UG0000079kpBYAQ,0012M000022wslzQAA,00541000007MjfrAAC,MXN,ZONA 2,237000,28/06/2024,25,237000,Central,Bajo,9480,2024,6,20401400,18.42990476
006UG000007JUXpYAO,0013f0000033VlVAAU,00541000007MjfrAAC,MXN,ZONA 2,140000,28/06/2024,15,140000,Central,Bajo,9333.333333,2024,6,20541400,18.5632381
006UG000007keMcYAI,0018X00003EzngWQAR,00541000007Mjg5AAC,MXN,ZONA 3,365000,28/06/2024,60,365000,Periferica,Bajo,6083.333333,2024,6,23639888,22.639888
006UG000007LfDpYAK,0014100001uMsIXAA0,00541000007MjgwAAC,MXN,ZONA 5,150000,28/06/2024,0,150000,Periferica,Bajo,150000,2024,6,10965000,17.275
006UG000007OPndYAG,0012M00002CxmeZQAR,00541000007MjgXAAS,MXN,ZONA 3,150000,28/06/2024,25,150000,Periferica,Bajo,6000,2024,6,14642488,9.968155805
006UG000007QsqLYAS,0014100001uMqFrAAK,00541000007MjgXAAS,MXN,ZONA 3,365000,28/06/2024,15,365000,Periferica,Bajo,24333.33333,2024,6,15007488,10.24156404
006UG000007RWKjYAO,001UG000008tRZGYA2,00541000007MjgXAAS,MXN,ZONA 3,114000,28/06/2024,15,114000,Periferica,Bajo,7600,2024,6,15121488,10.3269573
006UG000007Z07ZYAS,001UG0000093NPXYA2,0053f000000nxsWAAQ,USD,ZONA 1,1500,28/06/2024,500,30300,Central,Muy Bajo,60.6,2024,6,37804642.2,4.891368556
006UG000008AUoDYAW,0013f000009nkalAAA,0053f000000ETPiAAO,MXN,ZONA 3,0,28/06/2024,4,0,Periferica,Muy Bajo,0,2024,6,3694640,67.41925926
006UG000008BKhxYAG,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,102400,28/06/2024,20,102400,Periferica,Bajo,5120,2024,6,3797040,69.31555556
006UG000008CA0cYAG,0014100001uMq70AAC,0053f000000DoGpAAK,MXN,ZONA 3,382500,28/06/2024,1,382500,Periferica,Bajo,382500,2024,6,10318085,33.39361667
006UG000008CEIkYAO,0014100001uMrWtAAK,0053f000000DoGpAAK,MXN,ZONA 3,469250,28/06/2024,60,469250,Periferica,Bajo,7820.833333,2024,6,10787335,34.95778333
006UG000008D4NlYAK,0014100001uMsSOAA0,00541000007MjhzAAC,MXN,ZONA 2,635000,28/06/2024,0,635000,Central,Bajo,635000,2024,6,1299578,0.955493561
006UG000003i5iEYAQ,0013f00000AeINaAAN,00541000007MjgQAAS,MXN,ZONA 3,432400,27/06/2024,15,432400,Periferica,Bajo,28826.66667,2024,6,6593550,15.483875
006UG000003xzIfYAI,001UG000004Xg9RYAS,00541000002pb4sAAA,MXN,ZONA 5,1653600,27/06/2024,10,1653600,Periferica,Medio,165360,2024,6,15718411,223.8699714
006UG000004YFK7YAO,0014100001uMq6OAAS,00541000007MjgQAAS,MXN,ZONA 3,280300,27/06/2024,0,280300,Periferica,Bajo,280300,2024,6,6873850,16.184625
006UG000006npE1YAI,0014100001uMqXCAA0,00541000002pb4sAAA,MXN,ZONA 5,250000,27/06/2024,0,250000,Periferica,Bajo,250000,2024,6,15968411,227.4465093
006UG000007h838YAA,0014100001uMq6zAAC,0058X00000GIoK5QAL,MXN,ZONA 4,74900,27/06/2024,1,74900,Periferica,Bajo,74900,2024,6,23636032,18.69669333
006UG000007mKJlYAM,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,ZONA 5,128000,27/06/2024,30,128000,Periferica,Bajo,4266.666667,2024,6,11093000,17.48833333
006UG000007RZvJYAW,0014100001uMsSYAA0,0053f000000mM3KAAU,MXN,ZONA 4,180100,27/06/2024,15,180100,Periferica,Bajo,12006.66667,2024,6,20396200.8,72.71232671
006UG000007WfgkYAC,0018X00003BUM9kQAH,0058X00000F1ld7QAB,MXN,ZONA 3,359000,27/06/2024,11,359000,Periferica,Bajo,32636.36364,2024,6,10557839,16.8341875
006UG000007wiMRYAY,0014100001uMqtnAAC,00541000007MjgwAAC,MXN,ZONA 5,167000,27/06/2024,20,167000,Periferica,Bajo,8350,2024,6,11260000,17.76666667
006UG000007ZEQiYAO,001UG0000093lmuYAA,005UG000000Q3VJYA0,MXN,ZONA 4,28095,27/06/2024,70,28095,Periferica,Muy Bajo,401.3571429,2024,6,12765535,21.68621823
006UG000008BDYPYA4,0014100001l5RN4AAM,00541000007MjgZAAS,MXN,ZONA 3,2504048,27/06/2024,75,2504048,Periferica,Medio,33387.30667,2024,6,13750548,75.7758124
006UG000007jTJZYA2,001UG000009G8yzYAC,0053f000000ERMNAA4,MXN,ZONA 2,31298,26/06/2024,70,31298,Central,Muy Bajo,447.1142857,2024,6,18940280,63.2485507
006UG000007NKbVYAW,0014100001uMsdhAAC,00541000007MjhWAAS,MXN,ZONA 2,85000,26/06/2024,55,85000,Central,Bajo,1545.454545,2024,6,22000900,23.58201117
006UG000005qQTNYA2,0014100001uMu4tAAC,0053f000000nLxxAAE,MXN,ZONA 4,324000,25/06/2024,60,324000,Periferica,Bajo,5400,2024,6,11364000,80.75539568
006UG000006KFp3YAG,0018X000038PtPuQAK,0053f000000nxsWAAQ,USD,ZONA 1,14500,25/06/2024,0,292900,Central,Bajo,292900,2024,6,38097542.2,4.937013264
006UG000006XL73YAG,0014100001uMrBOAA0,0053f000000m1eKAAQ,MXN,ZONA 3,97000,25/06/2024,1,97000,Periferica,Bajo,97000,2024,6,14241300,13.28415246
006UG000006zFGPYA2,0013f000003SzUCAA0,00541000007N8XPAA0,MXN,ZONA 5,0,25/06/2024,0,0,Periferica,Muy Bajo,0,2024,6,5273192,10.71820444
006UG000007gOQ5YAM,0018X00002zWfGaQAK,00541000007N8XPAA0,MXN,ZONA 5,38000,25/06/2024,80,38000,Periferica,Muy Bajo,475,2024,6,5311192,10.80264889
006UG0000086ZuYYAU,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,ZONA 3,66950,25/06/2024,22,66950,Periferica,Bajo,3043.181818,2024,6,14073434,24.35753874
0063f000002WmQjAAK,0014100001uMuF8AAK,00541000007Mjh3AAC,USD,ZONA 1,79200,24/06/2024,420,1599840,Central,Medio,3809.142857,2024,6,2496340,23.71623762
006UG000002ovgJYAQ,0013f0000059AH6AAM,0058X00000GIoJvQAL,MXN,ZONA 4,2490000,24/06/2024,25,2490000,Periferica,Medio,99600,2024,6,15109456,5.79326422
006UG000004ih29YAA,0014100001uMq8WAAS,00541000007MjgZAAS,MXN,ZONA 3,1487700,24/06/2024,1000,1487700,Periferica,Medio,1487.7,2024,6,15238248,84.08234506
006UG0000057RjlYAE,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,ZONA 2,817000,24/06/2024,0,817000,Central,Bajo,817000,2024,6,21358400,19.34133333
006UG000007PTE6YAO,0013f000002P8MDAA0,00541000007Mjg2AAC,MXN,ZONA 2,298500,24/06/2024,33,298500,Central,Bajo,9045.454545,2024,6,7826465,30.30586
006UG0000073q4UYAQ,001UG000008Pe46YAC,0058X00000GnYdoQAF,MXN,ZONA 2,0,23/06/2024,0,0,Central,Muy Bajo,0,2024,6,3080700,6.164418605
0068X00001IpPbjQAF,0013f0000062ULZAA2,00541000007MjgQAAS,MXN,ZONA 3,446000,21/06/2024,111,446000,Periferica,Bajo,4018.018018,2024,6,7319850,17.299625
006UG000004nmZ3YAI,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,ZONA 2,819300,21/06/2024,25,819300,Central,Bajo,32772,2024,6,13264786,57.95460444
006UG000004wOhBYAU,0014100001uMsDeAAK,00541000007MjiFAAS,MXN,ZONA 2,593000,21/06/2024,0,593000,Central,Bajo,593000,2024,6,15324314,93.59453086
006UG000005Q9PmYAK,0014100001uMuPKAA0,00541000007MjiFAAS,MXN,ZONA 2,1105000,21/06/2024,10,1105000,Central,Medio,110500,2024,6,16429314,100.4155185
006UG000005RWIfYAO,0018X00003Extx8QAB,0053f000000nxsbAAA,USD,ZONA 1,50000,21/06/2024,0,1010000,Central,Medio,1010000,2024,6,7084140,3.175
006UG000007kyoMYAQ,0014100001uMsHYAA0,0058X00000GnzGoQAJ,MXN,ZONA 5,420000,21/06/2024,20,420000,Periferica,Bajo,21000,2024,6,4343449,7.27323619
006UG000007Mb05YAC,001UG000008nysuYAA,00541000007MjgQAAS,MXN,ZONA 3,80000,21/06/2024,20,80000,Periferica,Bajo,4000,2024,6,7399850,17.499625
006UG000007N8DnYAK,0014100001uMsdhAAC,00541000007MjhWAAS,MXN,ZONA 2,245000,21/06/2024,0,245000,Central,Bajo,245000,2024,6,22245900,23.85575419
006UG000007uRmHYAU,0018X00002yxEEhQAM,00541000007MjgtAAC,MXN,ZONA 5,2395000,21/06/2024,0,2395000,Periferica,Medio,2395000,2024,6,22357209,34.65743062
006UG000007xA4AYAU,0014100001uMubeAAC,0058X00000FQzgUQAT,MXN,ZONA 2,59200,21/06/2024,20,59200,Central,Bajo,2960,2024,6,13323986,58.21771556
006UG000007yjW6YAI,0014100001uMq70AAC,0053f000000DoGpAAK,MXN,ZONA 3,382500,21/06/2024,1,382500,Periferica,Bajo,382500,2024,6,11169835,36.23278333
006UG0000080qgLYAQ,001UG000009cEXsYAM,00541000007Mjg5AAC,MXN,ZONA 3,894000,21/06/2024,0,894000,Periferica,Bajo,894000,2024,6,24533888,23.533888
0068X00001LpXa7QAF,0018X00003HsRj8QAF,00541000007MjfrAAC,MXN,ZONA 2,946300,20/06/2024,25,946300,Central,Bajo,37852,2024,6,22304700,20.24257143
006UG000007vLoTYAU,001UG000009KbXiYAK,0058X00000H4zqZQAR,MXN,ZONA 2,250000,20/06/2024,9,250000,Central,Bajo,27777.77778,2024,6,250000,0
006UG000007x4GTYAY,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,ZONA 3,167000,20/06/2024,36,167000,Periferica,Bajo,4638.888889,2024,6,14240434,24.65843964
006UG000007yts1YAA,0014100001uMsHYAA0,0058X00000GnzGnQAJ,MXN,ZONA 5,252155,20/06/2024,0,252155,Periferica,Bajo,252155,2024,6,1409635,5.744729615
006UG0000060cD9YAI,0018X000032XBcwQAG,00541000007MjgQAAS,MXN,ZONA 3,0,19/06/2024,0,0,Periferica,Muy Bajo,0,2024,6,7399850,17.499625
006UG0000064z9VYAQ,0013f000004ZEyKAAW,00541000007Mji0AAC,MXN,ZONA 4,750000,19/06/2024,0,750000,Periferica,Bajo,750000,2024,6,44312467,191.6629
006UG000006gZM5YAM,0014100001xvXDvAAM,0053f000000EybuAAC,MXN,ZONA 3,850000,19/06/2024,0,850000,Periferica,Bajo,850000,2024,6,10736900,17.22903226
006UG000006LUJ0YAO,0012M000028jWNLQA2,00541000007MjgtAAC,MXN,ZONA 5,199500,19/06/2024,15,199500,Periferica,Bajo,13300,2024,6,22556709,34.97561244
006UG000007EA3VYAW,0012M00002ABvVXQA1,0053f000000mM2bAAE,MXN,ZONA 4,86000,19/06/2024,70,86000,Periferica,Bajo,1228.571429,2024,6,554000,4.54
006UG000007qE9KYAU,0014100001bPuldAAC,0053f000000ETPiAAO,MXN,ZONA 3,91300,19/06/2024,20,91300,Periferica,Bajo,4565,2024,6,3888340,71.0062963
006UG000007wX7dYAE,001UG000009DNXtYAO,00541000007MjguAAC,MXN,ZONA 2,136654,19/06/2024,0,136654,Central,Bajo,136654,2024,6,8471232,8.072755703
0068X00001LTcPsQAL,0018X00003Nsw14QAB,0058X00000H5RD6QAN,MXN,ZONA 4,300000,18/06/2024,0,300000,Periferica,Bajo,300000,2024,6,26225679,29.85374
